ga_session_id,user_id,country,device,session_start,session_end,events_count,add_to_cart_count,begin_checkout_count,purchase_count,converted,session_duration_seconds,session_revenue
15219,18607,US,desktop,2020-11-24,2020-11-24,8,0,8,0,FALSE,55,0
15220,22828,IN,mobile,2020-12-11,2020-12-11,8,0,8,0,FALSE,46,0
15221,20752,CA,desktop,2020-12-07,2020-12-07,8,0,8,0,FALSE,209,0
15222,10974,SE,desktop,2020-12-09,2020-12-09,8,0,8,0,FALSE,370,0
15223,11405,IN,desktop,2020-12-09,2020-12-09,8,2,6,0,FALSE,995,0
15224,22035,TW,desktop,2020-12-09,2020-12-09,8,0,8,0,FALSE,60,0
15225,18879,CA,desktop,2020-12-05,2020-12-06,8,0,8,0,FALSE,475,0
15226,8998,ES,desktop,2020-12-06,2020-12-06,8,6,2,0,FALSE,285,0
15227,19695,US,desktop,2020-12-06,2020-12-06,8,6,2,0,FALSE,83,0
15228,15353,CA,desktop,2020-12-05,2020-12-05,8,6,2,0,FALSE,356,0
15229,11768,IN,desktop,2020-12-08,2020-12-08,8,0,8,0,FALSE,1557,0
15230,21619,US,mobile,2020-11-30,2020-11-30,8,6,2,0,FALSE,371,0
15231,7406,US,mobile,2020-12-28,2020-12-28,8,2,6,0,FALSE,69,0
15232,8002,US,mobile,2020-12-03,2020-12-03,8,6,2,0,FALSE,10,0
15233,11556,US,desktop,2020-12-03,2020-12-03,8,4,4,0,FALSE,489,0
15234,215371,FR,desktop,2020-12-03,2020-12-03,8,0,8,0,FALSE,0,0
15235,4798,IN,mobile,2020-12-14,2020-12-14,8,6,2,0,FALSE,57,0
15236,24744,CA,mobile,2020-12-14,2020-12-14,8,6,2,0,FALSE,224,0
15237,8830,TW,mobile,2020-12-14,2020-12-14,8,0,8,0,FALSE,20,0
15238,28865,CA,mobile,2020-11-25,2020-11-25,8,0,8,0,FALSE,493,0
15239,9338,US,tablet,2020-12-18,2020-12-18,8,8,0,0,FALSE,9,0
15240,1563,IL,mobile,2020-12-31,2020-12-31,8,8,0,0,FALSE,0,0
15241,24596,IN,mobile,2020-11-18,2020-11-18,8,8,0,0,FALSE,920,0
15242,25888,US,desktop,2020-11-18,2020-11-18,8,8,0,0,FALSE,0,0
15243,30233,US,mobile,2020-11-17,2020-11-17,8,8,0,0,FALSE,0,0
15244,25396,US,desktop,2020-12-03,2020-12-03,8,8,0,0,FALSE,0,0
15245,203606,IN,desktop,2021-01-29,2021-01-29,8,8,0,0,FALSE,0,0
15246,235221,US,mobile,2021-01-29,2021-01-29,8,8,0,0,FALSE,0,0
15247,9990,CA,desktop,2021-01-29,2021-01-29,8,8,0,0,FALSE,0,0
15248,261731,US,desktop,2021-01-29,2021-01-29,8,8,0,0,FALSE,0,0
15249,3623,US,mobile,2020-11-30,2020-11-30,8,8,0,0,FALSE,9,0
15250,6397,FR,desktop,2020-12-07,2020-12-07,8,8,0,0,FALSE,0,0
15251,1711,US,mobile,2020-12-06,2020-12-06,8,8,0,0,FALSE,0,0
15252,1767,US,desktop,2021-01-30,2021-01-30,8,8,0,0,FALSE,0,0
15253,6286,GB,desktop,2021-01-30,2021-01-30,8,8,0,0,FALSE,0,0
15254,247132,SE,mobile,2021-01-30,2021-01-30,8,8,0,0,FALSE,0,0
15255,218949,US,desktop,2021-01-30,2021-01-30,8,8,0,0,FALSE,0,0
15256,170576,IN,desktop,2021-01-30,2021-01-30,8,8,0,0,FALSE,0,0
15257,225088,US,desktop,2021-01-30,2021-01-30,8,8,0,0,FALSE,0,0
15258,27909,CN,mobile,2021-01-30,2021-01-30,8,8,0,0,FALSE,0,0
15259,229860,US,desktop,2021-01-30,2021-01-30,8,8,0,0,FALSE,0,0
15260,16190,KR,desktop,2021-01-31,2021-01-31,8,8,0,0,FALSE,23,0
15261,9039,CA,mobile,2021-01-31,2021-01-31,8,8,0,0,FALSE,0,0
15262,223240,KR,desktop,2021-01-31,2021-01-31,8,8,0,0,FALSE,0,0
15263,12629,MA,desktop,2021-01-31,2021-01-31,8,8,0,0,FALSE,0,0
15264,19357,US,mobile,2020-11-19,2020-11-19,8,8,0,0,FALSE,89,0
15265,4642,US,mobile,2021-01-28,2021-01-28,8,8,0,0,FALSE,0,0
15266,2611,CA,mobile,2021-01-18,2021-01-18,8,8,0,0,FALSE,61,0
15267,29181,KR,mobile,2021-01-26,2021-01-26,8,8,0,0,FALSE,0,0
15268,29181,KR,mobile,2021-01-27,2021-01-27,8,8,0,0,FALSE,0,0
15269,27232,CN,desktop,2021-01-27,2021-01-27,8,8,0,0,FALSE,0,0
15270,13095,US,mobile,2021-01-27,2021-01-27,8,8,0,0,FALSE,0,0
15271,20278,CA,mobile,2021-01-27,2021-01-27,8,8,0,0,FALSE,0,0
15272,22031,IQ,mobile,2021-01-27,2021-01-27,8,8,0,0,FALSE,0,0
15273,22639,SE,desktop,2021-01-27,2021-01-27,8,8,0,0,FALSE,0,0
15274,268925,US,mobile,2021-01-08,2021-01-08,8,8,0,0,FALSE,0,0
15275,232990,US,mobile,2021-01-07,2021-01-07,8,8,0,0,FALSE,0,0
15276,7015,US,mobile,2020-12-23,2020-12-23,8,8,0,0,FALSE,14,0
15277,17726,DE,mobile,2021-01-12,2021-01-12,8,8,0,0,FALSE,0,0
15278,23590,US,desktop,2021-01-21,2021-01-21,8,8,0,0,FALSE,32,0
15279,18072,US,desktop,2020-11-26,2020-11-26,8,8,0,0,FALSE,0,0
15280,32167,BE,mobile,2020-12-10,2020-12-10,8,8,0,0,FALSE,0,0
15281,24462,CA,desktop,2020-12-08,2020-12-08,8,8,0,0,FALSE,0,0
15283,4061,ES,desktop,2021-01-26,2021-01-26,7,0,6,1,TRUE,427,38
15284,23161,CN,desktop,2020-12-15,2020-12-15,7,0,6,1,TRUE,517,7
15285,4548,ID,mobile,2020-12-15,2020-12-15,7,0,6,1,TRUE,173,38
15286,8627,US,mobile,2020-12-15,2020-12-15,7,0,6,1,TRUE,339,79
15287,18586,US,desktop,2020-11-04,2020-11-04,7,0,0,7,TRUE,586,123
15288,2136,IL,mobile,2020-11-04,2020-11-04,7,0,0,7,TRUE,0,130
15289,19778,TH,mobile,2021-01-10,2021-01-11,7,0,6,1,TRUE,118,19
15290,9095,DE,desktop,2021-01-11,2021-01-11,7,0,6,1,TRUE,107,8
15291,17,HK,desktop,2020-11-23,2020-11-23,7,0,3,4,TRUE,794,356
15292,20316,ES,desktop,2020-11-23,2020-11-23,7,0,3,4,TRUE,515,40
15293,3797,US,mobile,2020-12-30,2020-12-30,7,0,6,1,TRUE,177,35
15294,26780,MX,desktop,2020-12-30,2020-12-30,7,0,6,1,TRUE,67,24
15295,8779,CN,desktop,2020-12-30,2020-12-30,7,0,6,1,TRUE,853,3
15296,7790,SG,desktop,2020-12-09,2020-12-09,7,0,6,1,TRUE,530,46
15297,540,AU,desktop,2020-12-09,2020-12-09,7,0,6,1,TRUE,630,10
15298,1680,JP,mobile,2020-12-31,2020-12-31,7,0,6,1,TRUE,168,18
15299,27752,US,mobile,2020-11-03,2020-11-03,7,0,0,7,TRUE,189,360
15300,1052,VN,desktop,2020-11-03,2020-11-03,7,0,0,7,TRUE,0,53
15301,31380,US,mobile,2020-11-03,2020-11-03,7,0,0,7,TRUE,0,49
15302,7475,TR,mobile,2020-11-07,2020-11-07,7,0,0,7,TRUE,0,28
15303,23289,NL,mobile,2020-12-26,2020-12-26,7,0,6,1,TRUE,251,22
15304,8954,IN,mobile,2020-12-26,2020-12-26,7,0,6,1,TRUE,144,14
15305,1675,IN,mobile,2020-12-26,2020-12-26,7,0,6,1,TRUE,286,24
15306,30237,HU,desktop,2020-12-12,2020-12-12,7,0,6,1,TRUE,2022,24
15307,25734,US,desktop,2020-12-12,2020-12-12,7,0,6,1,TRUE,130,8
15308,21681,US,desktop,2020-12-12,2020-12-12,7,0,6,1,TRUE,320,10
15309,12237,US,desktop,2020-12-12,2020-12-12,7,0,6,1,TRUE,196,10
15310,19342,US,desktop,2020-12-12,2020-12-12,7,0,6,1,TRUE,294,6
15311,7285,US,mobile,2020-12-11,2020-12-11,7,0,6,1,TRUE,194,14
15312,26532,CH,mobile,2020-12-11,2020-12-11,7,0,6,1,TRUE,214,10
15313,29348,IT,desktop,2020-12-11,2020-12-11,7,0,6,1,TRUE,1595,24
15314,22281,US,mobile,2020-12-11,2020-12-11,7,0,6,1,TRUE,961,71
15315,3794,US,desktop,2020-12-11,2020-12-11,7,0,6,1,TRUE,206,30
15316,14485,CA,mobile,2020-11-16,2020-11-16,7,0,0,7,TRUE,0,127
15317,6088,SK,mobile,2020-11-16,2020-11-16,7,0,0,7,TRUE,0,168
15318,17,HK,desktop,2020-11-30,2020-11-30,7,0,6,1,TRUE,279,22
15319,25277,US,mobile,2020-11-30,2020-11-30,7,0,6,1,TRUE,241,6
15320,28911,US,mobile,2020-11-30,2020-11-30,7,0,6,1,TRUE,134,24
15321,28930,CA,desktop,2020-11-30,2020-11-30,7,0,6,1,TRUE,1809,22
15322,10981,KE,mobile,2020-11-30,2020-11-30,7,0,6,1,TRUE,256,14
15323,16402,US,desktop,2021-01-20,2021-01-20,7,0,6,1,TRUE,986,32
15324,10624,US,mobile,2021-01-20,2021-01-20,7,0,6,1,TRUE,210,55
15325,18526,US,desktop,2020-12-10,2020-12-10,7,1,4,2,TRUE,120,20
15326,14758,FR,mobile,2020-12-25,2020-12-25,7,0,6,1,TRUE,737,45
15327,2200,NL,mobile,2021-01-13,2021-01-13,7,0,6,1,TRUE,108,55
15328,8089,TW,desktop,2021-01-13,2021-01-13,7,0,6,1,TRUE,400,55
15329,14758,FR,mobile,2021-01-03,2021-01-03,7,0,6,1,TRUE,134,2
15330,27091,CN,desktop,2021-01-10,2021-01-10,7,0,6,1,TRUE,413,44
15331,21718,US,tablet,2020-12-24,2020-12-24,7,0,6,1,TRUE,411,61
15332,27992,US,desktop,2020-12-24,2020-12-24,7,0,6,1,TRUE,87,79
15333,26743,US,desktop,2020-12-29,2020-12-29,7,0,6,1,TRUE,468,19
15334,16077,US,mobile,2020-12-27,2020-12-27,7,0,6,1,TRUE,169,22
15335,3053,EC,desktop,2021-01-02,2021-01-02,7,0,6,1,TRUE,354,3
15336,11984,AU,mobile,2021-01-04,2021-01-04,7,0,6,1,TRUE,400,16
15337,22733,CA,desktop,2021-01-04,2021-01-04,7,0,6,1,TRUE,181,16
15338,6010,US,desktop,2021-01-07,2021-01-07,7,0,6,1,TRUE,145,19
15339,10296,GT,mobile,2021-01-07,2021-01-07,7,0,6,1,TRUE,286,16
15340,14587,US,mobile,2021-01-07,2021-01-07,7,0,6,1,TRUE,245,13
15341,21756,SG,desktop,2020-12-28,2020-12-28,7,0,6,1,TRUE,68,22
15342,2049,PL,desktop,2020-12-19,2020-12-19,7,0,6,1,TRUE,302,70
15343,18317,IN,desktop,2021-01-12,2021-01-12,7,0,6,1,TRUE,129,12
15344,16631,US,desktop,2021-01-12,2021-01-12,7,0,6,1,TRUE,1094,18
15345,26010,US,mobile,2021-01-05,2021-01-05,7,0,6,1,TRUE,243,12
15346,25705,AT,desktop,2020-12-22,2020-12-22,7,3,3,1,TRUE,172,18
15347,26425,DK,mobile,2020-12-22,2020-12-22,7,0,6,1,TRUE,370,12
15348,32043,US,mobile,2020-11-02,2020-11-02,7,0,0,7,TRUE,0,143
15349,30011,US,desktop,2020-12-18,2020-12-18,7,0,6,1,TRUE,284,48
15350,796,US,desktop,2020-12-18,2020-12-18,7,0,6,1,TRUE,1670,32
15351,14354,IN,desktop,2020-12-18,2020-12-18,7,0,6,1,TRUE,251,18
15352,21774,SG,mobile,2020-11-13,2020-11-13,7,0,0,7,TRUE,0,39
15353,835,AU,desktop,2020-11-13,2020-11-13,7,0,0,7,TRUE,0,100
15354,10088,US,desktop,2020-11-12,2020-11-12,7,0,0,7,TRUE,0,72
15355,8386,NL,mobile,2020-11-12,2020-11-12,7,0,0,7,TRUE,0,169
15356,30337,US,mobile,2021-01-27,2021-01-27,7,0,6,1,TRUE,342,19
15357,23888,JP,mobile,2021-01-27,2021-01-27,7,0,6,1,TRUE,138,5
15359,21039,GR,desktop,2021-01-14,2021-01-14,7,0,6,1,TRUE,161,55
15360,25065,ES,desktop,2021-01-14,2021-01-14,7,0,6,1,TRUE,115,32
15361,20903,US,mobile,2021-01-14,2021-01-14,7,0,6,1,TRUE,1307,6
15362,31375,US,desktop,2020-11-06,2020-11-06,7,0,0,7,TRUE,0,75
15363,31849,US,desktop,2020-11-18,2020-11-18,7,6,0,1,TRUE,320,60
15364,6618,US,mobile,2020-11-18,2020-11-18,7,6,0,1,TRUE,1306,13
15365,11298,JP,desktop,2021-01-19,2021-01-19,7,0,6,1,TRUE,341,16
15366,9062,FR,desktop,2021-01-19,2021-01-19,7,0,6,1,TRUE,584,10
15367,11219,CA,desktop,2021-01-08,2021-01-08,7,0,6,1,TRUE,281,12
15368,15266,HK,mobile,2020-12-08,2020-12-08,7,4,2,1,TRUE,184,12
15369,1929,US,mobile,2021-01-22,2021-01-22,7,0,6,1,TRUE,295,32
15370,13023,GB,mobile,2021-01-22,2021-01-22,7,0,6,1,TRUE,153,32
15371,27475,US,desktop,2021-01-22,2021-01-22,7,0,6,1,TRUE,99,16
15372,26327,JP,desktop,2020-11-11,2020-11-11,7,0,0,7,TRUE,0,56
15373,19088,US,mobile,2020-11-11,2020-11-11,7,0,0,7,TRUE,0,64
15374,16139,HN,mobile,2020-12-06,2020-12-06,7,0,6,1,TRUE,169,14
15375,5370,US,desktop,2020-12-06,2020-12-06,7,0,6,1,TRUE,547,71
15376,9467,US,mobile,2020-12-21,2020-12-21,7,0,6,1,TRUE,182,28
15377,13006,GB,mobile,2020-12-21,2020-12-21,7,0,6,1,TRUE,241,16
15378,18118,US,desktop,2020-12-21,2020-12-21,7,0,6,1,TRUE,254,46
15379,2592,GB,desktop,2020-12-17,2020-12-17,7,0,6,1,TRUE,246,60
15380,6528,SG,desktop,2020-11-05,2020-11-05,7,0,0,7,TRUE,0,45
15381,18869,IN,desktop,2020-11-05,2020-11-05,7,0,0,7,TRUE,0,46
15382,23697,CA,mobile,2020-12-04,2020-12-04,7,0,6,1,TRUE,292,44
15383,4197,US,desktop,2020-11-24,2020-11-24,7,0,5,2,TRUE,1064,142
15384,22219,BG,desktop,2020-11-24,2020-11-24,7,0,5,2,TRUE,1538,142
15385,7092,FR,desktop,2020-12-16,2020-12-16,7,0,6,1,TRUE,1219,20
15386,10330,US,mobile,2020-12-16,2020-12-16,7,0,6,1,TRUE,285,44
15387,32320,FR,desktop,2020-12-16,2020-12-16,7,0,6,1,TRUE,227,24
15388,27850,GB,desktop,2020-12-16,2020-12-16,7,0,6,1,TRUE,212,24
15389,28687,AU,mobile,2020-12-16,2020-12-16,7,0,6,1,TRUE,261,14
15390,13395,IN,desktop,2021-01-06,2021-01-06,7,0,6,1,TRUE,110,24
15391,19114,IT,desktop,2021-01-06,2021-01-06,7,0,6,1,TRUE,455,16
15392,1603,CA,desktop,2020-12-14,2020-12-14,7,0,6,1,TRUE,164,10
15393,753,US,mobile,2020-12-03,2020-12-03,7,0,6,1,TRUE,286,40
15394,8579,CN,desktop,2020-12-07,2020-12-07,7,2,4,1,TRUE,332,63
15395,8210,RU,mobile,2020-12-07,2020-12-07,7,0,6,1,TRUE,746,44
15396,4853,IT,desktop,2020-11-27,2020-11-27,7,0,4,3,TRUE,1104,69
15397,23914,US,mobile,2021-01-27,2021-01-27,7,1,6,0,FALSE,87,0
15398,4870,IN,mobile,2020-12-16,2020-12-16,7,1,6,0,FALSE,305,0
15399,16420,KR,desktop,2021-01-21,2021-01-21,7,1,6,0,FALSE,83,0
15400,25151,US,desktop,2020-11-28,2020-11-28,7,6,1,0,FALSE,41,0
15401,11500,US,mobile,2020-11-24,2020-11-24,7,0,7,0,FALSE,114,0
15402,1575,US,mobile,2020-12-15,2020-12-15,7,1,6,0,FALSE,77,0
15403,268036,CL,mobile,2020-11-27,2020-11-27,7,6,1,0,FALSE,106,0
15404,26470,PL,desktop,2020-11-25,2020-11-25,7,0,7,0,FALSE,0,0
15405,5144,US,mobile,2021-01-11,2021-01-11,7,7,0,0,FALSE,0,0
15406,31032,IT,desktop,2021-01-14,2021-01-14,7,7,0,0,FALSE,0,0
15407,22610,US,mobile,2021-01-14,2021-01-14,7,7,0,0,FALSE,0,0
15408,19245,US,mobile,2020-12-18,2020-12-18,7,7,0,0,FALSE,0,0
15409,11492,CO,mobile,2020-12-18,2020-12-18,7,7,0,0,FALSE,0,0
15410,15360,KR,desktop,2020-12-05,2020-12-05,7,7,0,0,FALSE,0,0
15412,20704,SG,desktop,2021-01-29,2021-01-29,7,7,0,0,FALSE,0,0
15413,8270,US,mobile,2021-01-23,2021-01-23,7,7,0,0,FALSE,0,0
15415,29644,US,desktop,2020-12-21,2020-12-21,7,7,0,0,FALSE,0,0
15416,13573,CA,desktop,2020-12-07,2020-12-07,7,7,0,0,FALSE,0,0
15417,25451,CL,desktop,2020-12-07,2020-12-07,7,7,0,0,FALSE,0,0
15418,14674,IN,mobile,2020-12-06,2020-12-06,7,7,0,0,FALSE,0,0
15419,2635,DK,desktop,2021-01-30,2021-01-30,7,7,0,0,FALSE,229,0
15420,6885,US,desktop,2021-01-19,2021-01-19,7,7,0,0,FALSE,211,0
15421,8056,PE,mobile,2021-01-19,2021-01-19,7,7,0,0,FALSE,0,0
15422,21260,IN,desktop,2021-01-19,2021-01-19,7,7,0,0,FALSE,0,0
15423,4850,US,mobile,2021-01-19,2021-01-19,7,7,0,0,FALSE,0,0
15424,161,GR,mobile,2020-12-26,2020-12-26,7,7,0,0,FALSE,0,0
15425,16980,US,desktop,2020-12-17,2020-12-17,7,7,0,0,FALSE,0,0
15426,28451,US,desktop,2021-01-13,2021-01-13,7,7,0,0,FALSE,0,0
15427,8726,FR,mobile,2020-11-19,2020-11-19,7,7,0,0,FALSE,45,0
15428,15778,US,desktop,2020-12-02,2020-12-02,7,7,0,0,FALSE,0,0
15429,26291,US,desktop,2021-01-28,2021-01-28,7,7,0,0,FALSE,0,0
15430,22631,SE,mobile,2021-01-28,2021-01-28,7,7,0,0,FALSE,0,0
15431,14372,VN,mobile,2021-01-09,2021-01-09,7,7,0,0,FALSE,583,0
15432,244770,GB,tablet,2021-01-24,2021-01-24,7,7,0,0,FALSE,0,0
15433,267565,IN,mobile,2021-01-24,2021-01-24,7,7,0,0,FALSE,0,0
15434,256404,US,mobile,2021-01-24,2021-01-24,7,7,0,0,FALSE,0,0
15435,243622,TW,desktop,2021-01-22,2021-01-22,7,7,0,0,FALSE,0,0
15436,213685,IN,desktop,2021-01-22,2021-01-22,7,7,0,0,FALSE,0,0
15437,21977,PL,desktop,2021-01-26,2021-01-26,7,7,0,0,FALSE,0,0
15438,258858,PE,desktop,2021-01-27,2021-01-27,7,7,0,0,FALSE,0,0
15439,250853,US,desktop,2021-01-27,2021-01-27,7,7,0,0,FALSE,0,0
15440,29130,PT,desktop,2021-01-07,2021-01-07,7,7,0,0,FALSE,0,0
15441,28267,US,desktop,2021-01-07,2021-01-07,7,7,0,0,FALSE,0,0
15442,21154,US,mobile,2021-01-15,2021-01-15,7,7,0,0,FALSE,0,0
15443,20507,CZ,mobile,2020-11-29,2020-11-29,7,7,0,0,FALSE,0,0
15444,260317,IN,desktop,2021-01-25,2021-01-25,7,7,0,0,FALSE,0,0
15445,11103,US,desktop,2020-11-28,2020-11-28,7,7,0,0,FALSE,0,0
15446,192117,GB,desktop,2021-01-21,2021-01-21,7,7,0,0,FALSE,0,0
15447,199443,CN,desktop,2021-01-21,2021-01-21,7,7,0,0,FALSE,0,0
15448,16419,US,desktop,2021-01-21,2021-01-21,7,7,0,0,FALSE,0,0
15449,225752,US,desktop,2021-01-21,2021-01-21,7,7,0,0,FALSE,0,0
15450,238213,SG,desktop,2021-01-20,2021-01-20,7,7,0,0,FALSE,0,0
15451,16791,CA,mobile,2020-11-27,2020-11-27,7,7,0,0,FALSE,148,0
15452,16621,US,mobile,2020-12-14,2020-12-14,7,7,0,0,FALSE,0,0
15453,22949,ES,desktop,2020-12-14,2020-12-14,7,7,0,0,FALSE,0,0
15454,6914,US,desktop,2020-12-10,2020-12-10,7,7,0,0,FALSE,0,0
15455,30214,IT,mobile,2020-12-10,2020-12-10,7,7,0,0,FALSE,0,0
15456,26967,IN,desktop,2020-12-01,2020-12-01,7,7,0,0,FALSE,0,0
15457,25282,CA,mobile,2020-12-01,2020-12-01,7,7,0,0,FALSE,0,0
15458,24885,US,mobile,2020-12-01,2020-12-01,7,7,0,0,FALSE,0,0
15459,22420,FI,mobile,2020-12-15,2020-12-15,7,7,0,0,FALSE,149,0
15460,23152,HK,desktop,2020-12-15,2020-12-15,7,7,0,0,FALSE,0,0
15461,12234,SE,mobile,2020-12-12,2020-12-12,7,7,0,0,FALSE,0,0
15462,22506,US,mobile,2020-12-12,2020-12-12,7,7,0,0,FALSE,0,0
15463,30217,AR,mobile,2020-12-12,2020-12-12,7,7,0,0,FALSE,0,0
15464,22854,US,desktop,2020-12-15,2020-12-15,6,1,4,1,TRUE,118,44
15465,30348,IN,mobile,2020-12-15,2020-12-15,6,0,4,2,TRUE,1717,40
15466,29271,US,desktop,2020-12-15,2020-12-15,6,0,4,2,TRUE,90,25
15467,29122,US,desktop,2020-12-15,2020-12-15,6,0,4,2,TRUE,138,88
15468,27715,SG,desktop,2020-11-04,2020-11-04,6,0,0,6,TRUE,0,67
15469,2131,GB,desktop,2020-11-01,2020-11-01,6,0,0,6,TRUE,0,62
15470,25804,IN,desktop,2020-11-23,2020-11-23,6,0,0,6,TRUE,878,420
15471,1226,DE,mobile,2020-11-23,2020-11-23,6,0,2,4,TRUE,211,162
15472,23942,US,mobile,2020-11-23,2020-11-23,6,0,0,6,TRUE,1,120
15473,29928,TW,desktop,2020-11-23,2020-11-23,6,0,0,6,TRUE,0,26
15474,5966,NL,desktop,2020-11-23,2020-11-23,6,0,0,6,TRUE,0,78
15475,11118,CL,desktop,2020-11-23,2020-11-23,6,0,0,6,TRUE,0,22
15476,29824,US,mobile,2020-11-23,2020-11-23,6,0,0,6,TRUE,0,192
15477,20310,US,desktop,2020-11-23,2020-11-23,6,0,0,6,TRUE,0,102
15478,29340,IN,tablet,2020-11-23,2020-11-23,6,0,0,6,TRUE,0,342
15479,5992,MX,desktop,2020-11-23,2020-11-23,6,0,0,6,TRUE,0,194
15480,549,US,desktop,2020-12-09,2020-12-09,6,0,4,2,TRUE,84,7
15481,29400,CA,desktop,2020-12-09,2020-12-09,6,0,4,2,TRUE,58,32
15482,9745,US,mobile,2020-11-03,2020-11-03,6,0,0,6,TRUE,0,188
15483,15266,HK,mobile,2020-11-03,2020-11-03,6,0,0,6,TRUE,0,34
15484,21780,US,desktop,2020-11-07,2020-11-07,6,0,0,6,TRUE,0,104
15485,7476,US,desktop,2020-11-07,2020-11-07,6,0,0,6,TRUE,0,23
15486,26807,US,desktop,2020-11-21,2020-11-21,6,0,0,6,TRUE,0,140
15487,25803,US,mobile,2020-11-21,2020-11-21,6,0,0,6,TRUE,0,96
15488,23101,US,desktop,2020-11-21,2020-11-21,6,0,0,6,TRUE,0,130
15489,25485,FR,desktop,2020-11-21,2020-11-21,6,0,0,6,TRUE,0,120
15490,12331,TW,mobile,2020-11-21,2020-11-21,6,0,0,6,TRUE,0,44
15491,26812,TW,desktop,2020-11-21,2020-11-21,6,0,0,6,TRUE,0,52
15492,30414,US,desktop,2020-11-21,2020-11-21,6,0,0,6,TRUE,0,94
15493,24121,US,mobile,2020-12-02,2020-12-02,6,0,4,2,TRUE,88,21
15494,7332,US,desktop,2020-12-02,2020-12-02,6,0,4,2,TRUE,149,36
15495,13381,US,mobile,2020-12-02,2020-12-02,6,0,4,2,TRUE,69,33
15496,25091,IN,mobile,2020-12-01,2020-12-01,6,1,4,1,TRUE,641,16
15497,21694,US,mobile,2020-12-01,2020-12-01,6,0,4,2,TRUE,319,39
15498,1623,US,mobile,2020-12-01,2020-12-01,6,0,4,2,TRUE,288,38
15499,25493,ES,desktop,2020-11-26,2020-11-26,6,0,4,2,TRUE,278,33
15500,5029,IN,desktop,2020-12-12,2020-12-12,6,0,4,2,TRUE,242,15
15501,16446,TH,mobile,2020-11-14,2020-11-14,6,0,0,6,TRUE,0,44
15502,20002,EG,desktop,2020-11-14,2020-11-14,6,0,0,6,TRUE,0,111
15503,19083,IT,mobile,2020-11-14,2020-11-14,6,0,0,6,TRUE,0,84
15504,31119,US,desktop,2020-11-16,2020-11-16,6,0,0,6,TRUE,0,422
15505,18673,US,desktop,2020-11-16,2020-11-16,6,0,0,6,TRUE,0,247
15506,2234,US,desktop,2020-11-16,2020-11-16,6,0,0,6,TRUE,0,48
15507,25338,CA,desktop,2020-11-30,2020-11-30,6,0,4,2,TRUE,259,32
15508,8328,IN,mobile,2020-12-10,2020-12-10,6,0,4,2,TRUE,2604,87
15509,24410,US,mobile,2020-12-10,2020-12-10,6,0,4,2,TRUE,265,29
15510,6920,DE,desktop,2020-12-10,2020-12-10,6,0,4,2,TRUE,116,15
15511,24742,DE,mobile,2020-12-10,2020-12-10,6,0,4,2,TRUE,123,35
15512,4979,US,desktop,2020-12-10,2020-12-10,6,0,4,2,TRUE,44,24
15513,10584,CA,desktop,2020-12-10,2020-12-10,6,0,4,2,TRUE,56,136
15514,8677,US,tablet,2020-11-15,2020-11-15,6,0,0,6,TRUE,0,183
15515,2236,MY,desktop,2020-11-15,2020-11-15,6,0,0,6,TRUE,0,98
15516,4,US,desktop,2020-11-19,2020-11-19,6,0,0,6,TRUE,0,18
15517,22655,US,desktop,2020-11-19,2020-11-19,6,0,0,6,TRUE,0,100
15518,15841,US,mobile,2020-11-19,2020-11-19,6,0,0,6,TRUE,0,186
15519,23016,US,desktop,2020-11-19,2020-11-19,6,0,0,6,TRUE,0,264
15520,8391,AU,desktop,2020-11-19,2020-11-19,6,0,0,6,TRUE,0,248
15521,8722,PT,desktop,2020-11-28,2020-11-28,6,0,5,1,TRUE,513,46
15522,22145,GR,desktop,2020-11-28,2020-11-28,6,0,4,2,TRUE,175,123
15523,1885,CA,desktop,2020-11-02,2020-11-02,6,0,0,6,TRUE,0,60
15524,4493,SG,mobile,2020-11-13,2020-11-13,6,0,0,6,TRUE,18,136
15525,18855,ES,mobile,2020-11-13,2020-11-13,6,0,0,6,TRUE,0,135
15526,886,US,desktop,2020-11-13,2020-11-13,6,0,0,6,TRUE,0,58
15527,22663,TW,desktop,2020-11-12,2020-11-12,6,0,0,6,TRUE,0,49
15528,26191,US,desktop,2020-11-22,2020-11-22,6,0,0,6,TRUE,0,264
15529,26192,MY,mobile,2020-11-22,2020-11-22,6,0,0,6,TRUE,0,230
15530,4588,IN,desktop,2020-11-22,2020-11-22,6,0,0,6,TRUE,0,100
15531,11866,PE,desktop,2020-11-22,2020-11-22,6,0,0,6,TRUE,1,48
15532,18958,CA,mobile,2020-11-22,2020-11-22,6,0,0,6,TRUE,0,302
15533,29859,IN,desktop,2020-11-22,2020-11-22,6,0,0,6,TRUE,0,426
15534,311,NL,mobile,2020-11-20,2020-11-20,6,0,0,6,TRUE,671,216
15535,1408,US,mobile,2020-11-20,2020-11-20,6,0,0,6,TRUE,1,164
15536,25718,US,desktop,2020-11-20,2020-11-20,6,0,0,6,TRUE,0,198
15537,14177,IN,desktop,2020-11-20,2020-11-20,6,0,0,6,TRUE,0,30
15538,237,TH,mobile,2020-11-20,2020-11-20,6,0,0,6,TRUE,0,176
15539,26680,US,mobile,2020-11-20,2020-11-20,6,0,0,6,TRUE,0,118
15540,19055,ID,desktop,2020-11-20,2020-11-20,6,0,0,6,TRUE,0,58
15541,22405,US,mobile,2020-11-20,2020-11-20,6,0,0,6,TRUE,0,104
